Day,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
23,0.2,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,2.7142857142857144,0.0,0.0,0.0,3.4,0.0,0.0,0.0,3.4,0.0,0.0
24,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.2,0.0,0.0,1.0142857142857145,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0
25,13.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,0.2,0.0,0.0,0.4571428571428572,0.0,0.5,0.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9375,0.0,0.0
27,0.0,2.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,0.0,2.2,1.625,0.0,0.0,0.0,0.0,1.2,0.0,0.0,5.3,0.0,0.0
28,0.0,0.0,2.5,0.0,0.36,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3714285714285714,0.0,0.3,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,3.5,0.0,0.0,1.4,0.0,0.0,0.0,0.0,3.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,9.2,0.0,8.0,0.0,9.5,0.07142857142857142,0.0,0.0,0.0,19.1,0.0,0.2,0.0,5.2,0.0,0.0,0.0,0.0,0.0
31,1.5,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,0.0,1.3,0.0,11.2,0.0,0.0,0.0,0.0,0.0
32,0.0,17.3,0.0,0.0,0.0,0.0,0.6799999999999999,0.0,0.0,0.0,0.0,5.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.3,5.3,0.0,0.0,0.0,0.0,1.7125
33,0.0,1.4,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.5375
36,0.0,0.6,0.0,0.0,0.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.0,0.0
37,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,4.2,0.0,0.0,0.0,0.0,7.328571428571428,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0
38,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.0,1.4,0.0,0.0,0.0,0.0,3.3,0.0,0.0,0.0
39,0.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.742857142857143,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,6.5875
40,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.6857142857142857,0.0,0.0,2.3,0.0,1.5,0.0,0.0,0.0,0.0,17.9625
41,3.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.5714285714285714,0.0,0.2,2.4,0.0,0.0,2.0,10.5,0.0,0.0,9.45
42,0.0,0.0,0.0,0.2,0.0,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2399999999999998,0.0,0.0,1.2,0.0,0.0,0.0,8.3,0.0,4.2,0.9375
43,0.0,0.0,0.0,3.2,0.0,0.0,0.0,5.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,4.6625,0.0,16.5,2.3,0.0,0.0,0.0,8.344444444444445,0.0,0.0,1.2285714285714284
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.2,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.244444444444444,0.0,0.0,0.25
45,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,17.8,0.0,0.0,0.0
46,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.2,3.2,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.0,4.0,0.0,0.0,0.0,8.4,0.0,1.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
48,0.0,3.2,0.0,0.0,0.0,0.0,3.1,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,2.0625
49,0.0,1.9,2.0,0.1,0.0,0.0,3.3,0.0,32.0,0.1,0.0,0.0,0.0,0.0,4.3428571428571425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,1.4,0.0,0.0,0.0,0.0,0.0
50,0.0,1.5,0.0,4.1,0.0,0.0,0.0,0.0,2.95,4.8500000000000005,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.6,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0,1.2,0.0,2.7,0.0,0.0,0.0,0.0,2.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,0.0,0.0,0.0,0.0,2.5,0.0,0.0
52,0.0,0.0,1.2,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2625
53,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.533333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.375
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,1.6,3.2,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,1.1428571428571428
55,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.5,0.0,4.3999999999999995,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37142857142857144
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,2.4,1.1,2.1,0.0,0.2,1.9166666666666667,0.0,0.0,2.5,2.5,0.0,0.0,19.3,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.3375
57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.04,0.0,0.0,8.0,0.0,0.0,3.2,0.0,1.0285714285714287,0.0,6.3,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.675
58,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,2.1,9.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4625000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6875
59,1.7,3.0,0.1,0.0,0.0,0.0,9.5,10.5,0.0,3.2,5.3,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.1500000000000001,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.075
60,12.3,20.2,0.0,0.0,0.0,3.0,0.0,8.7,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,1.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,0.0,2.425
61,0.7,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2571428571428573
62,0.0,18.4,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9142857142857155,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4875
64,0.0,2.5,1.4,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,5.7,0.0,1.9,0.6,0.0,0.0,0.0,0.6875
65,0.0,2.8,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,5.2,0.0,3.2,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.1375
66,4.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,7.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.3,4.5,0.0,0.0,0.0,1.5999999999999999
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,0.0,2.2,0.0,0.0,0.0,0.8,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.65
69,7.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,5.5,0.0,0.0,0.0,0.0,0.625
70,6.0,0.5,0.0,0.0,0.0,0.0,0.0,9.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2142857142857144,0.0,0.0,3.6,0.0,3.9,0.0,0.0,0.0,0.0,0.8999999999999999
71,4.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.1,0.0,0.0,0.0,5.3,0.0,2.2857142857142856,0.0,0.0,0.0,0.0,3.5,0.0,17.8,0.0,0.0,1.4
72,1.7,0.0,0.0,2.2,0.0,3.2,0.0,12.2,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,1.0,0.0,0.0,5.928571428571429,0.0,0.3,0.0,0.0,0.0,0.0,19.8,0.0,0.0,4.328571428571429
73,0.0,4.9,0.0,0.0,0.0,13.0,0.0,7.5,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8375,0.0,0.5,0.0,0.0,0.0,0.0,4.922222222222222,0.0,0.0,6.949999999999999
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.2,0.0,0.0,0.0,2.5,0.0,0.0,0.0,10.2,0.0,0.0,7.05,0.0,0.0,0.0,0.0,0.0,0.0,2.3666666666666667,0.0,0.0,3.557142857142857
75,6.7,0.0,0.2,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,1.7,2.5,0.0,0.0,0.0,3.0,2.6999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.075,0.25,2.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,12.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0
78,0.0,0.0,1.5,0.0,0.0,5.0,12.783333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,11.5,0.0,4.6,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,2.3,0.0
80,13.0,0.0,2.5,0.0,0.0,0.0,0.0,2.2,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,3.3,2.1142857142857143
81,2.7,0.0,2.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999999999999999,7.5,0.5,0.0,0.0,5.3,0.0,0.0,0.0,0.0,3.9
82,0.1,2.7,3.75,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.325,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0,3.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,3.233333333333334,0.0,0.0,3.2,2.14,5.571428571428571,1.5,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0,22.0,0.0,0.0,11.0,1.2,0.0,0.0,0.0,0.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8428571428571427,16.6625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0,3.2,0.0,4.68,0.0,2.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,29.5,0.0,0.0,0.0,1.925,1.0875,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.8375
86,0.0,0.0,0.0,0.5,0.0,0.0,2.6,0.0,0.0,2.1,0.0,0.0,0.0,18.5,33.0,0.5,0.0,0.0,1.25,0.0,3.5,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8285714285714285
87,0.0,0.0,1.0,6.0,0.0,0.0,0.0,3.6,15.0,3.2,2.1,0.6,0.0,22.3,8.3,3.2,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.4,3.2,0.0,0.0,0.0,4.8,0.0,0.0,0.0,0.025,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1142857142857143
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.9,0.0,2.9,0.0,0.0,2.5,2.1,0.0,0.0,0.0,0.0,2.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,15.442857142857145
90,3.7,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.0,4.2,0.0,0.0,0.0,0.0,4.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,2.2,0.0,13.2875
91,2.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.5,0.0,0.0,0.0,0.3,12.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.5,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,1.4,0.0,0.0,0.0,4.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.5,1.5,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,3.3,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.275,0.0,6.2,0.0,0.0,0.0,0.05714285714285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,0.4166666666666667,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,3.5,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.2,0.0,0.0
99,0.0,0.0,0.2,13.3,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,7.2,1.4,0.0,10.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,3.2,0.9,5.9,0.0,5.3,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.3,0.0,0.0,2.3,8.6,0.0,0.0,0.0,0.0
101,0.0,0.0,5.2,5.3,0.0,0.0,0.375,2.1,0.0,0.0,0.0,3.0,0.0,4.8,6.783333333333334,2.6,0.0,0.0,0.0,0.0,0.0,5.5,2.5,0.0,0.0,13.3,0.0,0.0,0.0,0.0
102,0.0,0.0,1.72,3.1,0.0,0.0,5.0,0.1,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0
104,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.6625,0.0,0.0,0.0,2.0571428571428574,0.0,0.0,0.0,0.0,1.2,0.0,0.0,2.5,0.0,0.0,0.0,0.0
105,0.0,0.0,2.3,0.0,1.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,3.1875,0.0,2.6,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,0.0,0.2,0.4166666666666667,0.0,0.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,4.025,0.0,0.0
108,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0
109,0.3,0.0,9.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.0,0.0,0.0,6.2,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,2.5,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
