Day,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
1,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
2,,,,,,,,,,,,,,,,,,,,,,,,,4.257142857142857,0.0,0.0,0.0,0.0,0.0
3,,,,,,,,,,,,,,,,,,,,,,,,,1.7142857142857142,0.0,0.0,0.0,0.0,0.0
4,,,,,,,,,,,,,,,,,,,,,,,,,1.8142857142857143,0.0,0.0,0.0,0.0,0.0
5,,,,,,,,,,,,,,,,,,,,,,,,,0.3833333333333333,0.0,0.0,0.0,0.0,0.0
6,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.0,0.0,0.0,0.0
7,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.0,0.0,0.0,0.0,0.0
8,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
9,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
10,,,,,,,,,,,,,,,,,,,,,,,,,0.13333333333333333,0.0,0.0,0.0,0.0,0.0
11,,,,,,,,,,,,,,,,,,,,,,,,,2.18,0.0,0.0,0.0,0.0,0.0
12,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
13,,,,,,,,,,,,,,,,,,,,,,,,,0.13333333333333333,0.0,0.0,0.0,0.0,0.0
14,,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,0.0,0.0,0.0,0.0,0.0
15,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
16,,,,,,,,,,,,,,,,,,,,,,,,,0.2333333333333333,0.0,0.0,0.0,0.0,0.0
17,,,,,,,,,,,,,,,,,,,,,,,,,4.6000000000000005,0.0,0.0,0.0,0.0,0.0
18,,,,,,,,,,,,,,,,,,,,,,,,,7.816666666666666,0.0,0.0,0.0,0.0,0.0
19,,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.0,0.0,0.0,0.0,0.0
20,,,,,,,,,,,,,,,,,,,,,,,,,0.6833333333333332,0.0,0.0,0.0,0.0,0.0
21,,,,,,,,,,,,,,,,,,,,,,,,,0.13333333333333333,0.0,0.0,0.0,0.0,0.0
22,,,,,,,,,,,,,,,,,,,,,,,,,3.75,0.0,0.0,0.0,0.0,0.0
23,,,,,,,,,,,,,,,,,,,,,,,,,3.8166666666666664,0.0,0.0,0.0,0.0,0.0
24,,,,,,,,,,,,,,,,,,,,,,,,,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
25,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
26,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
27,,,,,,,,,,,,,,,,,,,,,,,,,0.19999999999999998,0.0,0.0,0.0,0.0,0.0
28,,,,,,,,,,,,,,,,,,,,,,,,,0.6166666666666667,0.0,0.0,0.0,0.0,0.0
29,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
30,,,,,,,,,,,,,,,,,,,,,,,,,1.04,0.0,0.0,0.0,0.0,0.0
31,,,,,,,,,,,,,,,,,,,,,,,,,1.8666666666666665,0.0,0.0,0.8333333333333334,0.0,0.0
32,,,,,,,,,,,,,,,,,,,,,,,,,1.6500000000000001,0.0,0.0,0.0,0.0,0.0
33,,,,,,,,,,,,,,,,,,,,,,,,,0.7833333333333333,0.0,0.0,0.0,0.0,0.0
34,,,,,,,,,,,,,,,,,,,,,,,,,1.3857142857142857,0.0,0.0,0.0,0.0,0.0
35,,,,,,,,,,,,,,,,,,,,,,,,,0.5333333333333333,0.0,0.0,0.0,0.0,0.0
36,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
37,,,,,,,,,,,,,,,,,,,,,,,,,0.8428571428571429,0.0,0.0,0.0,0.0,0.0
38,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
39,,,,,,,,,,,,,,,,,,,,,,,,,1.1,0.0,0.0,0.0,0.0,0.0
40,,,,,,,,,,,,,,,,,,,,,,,,,0.9714285714285715,0.0,0.0,0.0,0.0,0.0
41,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.0,0.0,0.0,3.0,0.0
42,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.5,0.0,0.0,17.3
43,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
44,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
45,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,8.0,0.0,0.0,3.2
46,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.24285714285714285,0.0,0.0,0.0
47,,,,,,,,,,,,,,,,,,,,,,,,,0.8333333333333334,0.0,0.0,0.0,0.0,0.0
48,,,,,,,,,,,,,,,,,,,,,,,,,1.0857142857142856,0.0,0.0,0.0,0.0,0.0
49,,,,,,,,,,,,,,,,,,,,,,,,,0.2333333333333333,0.0,0.0,0.0,0.0,0.0
50,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
51,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
52,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
53,,,,,,,,,,,,,,,,,,,,,,,,,0.85,0.0,0.0,0.0,0.0,0.0
54,,,,,,,,,,,,,,,,,,,,,,,,,1.3857142857142857,0.0,0.0,0.0,0.0,0.0
55,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
56,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.8,0.0,0.0,0.0
57,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0
58,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
59,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
60,,,,,,,,,,,,,,,,,,,,,,,,,0.4571428571428572,0.0,2.0,0.0,0.0,0.0
61,,,,,,,,,,,,,,,,,,,,,,,,,0.7857142857142857,0.0,1.7285714285714284,0.0,0.0,0.0
62,,,,,,,,,,,,,,,,,,,,,,,,,0.7428571428571429,0.0,0.0,0.0,0.0,0.0
63,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
64,,,,,,,,,,,,,,,,,,,,,,,,,0.2714285714285714,0.0,0.0,0.0,0.0,0.0
65,,,,,,,,,,,,,,,,,,,,,,,,,0.04285714285714286,0.0,0.0,0.0,0.0,0.0
66,,,,,,,,,,,,,,,,,,,,,,,,,1.7428571428571427,0.0,0.0,0.0,0.0,0.0
67,,,,,,,,,,,,,,,,,,,,,,,,,0.18571428571428572,0.0,0.0,0.0,0.0,0.0
68,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
69,,,,,,,,,,,,,,,,,,,,,,,,,2.1,11.0,0.0,0.0,0.0,0.0
70,,,,,,,,,,,,,,,,,,,,,,,,,1.0142857142857142,5.0,0.0,0.0,0.0,0.0
71,,,,,,,,,,,,,,,,,,,,,,,,,2.8857142857142857,4.728571428571429,1.0,0.0,0.0,0.0
72,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,13.2,0.0,0.0,0.0
73,,,,,,,,,,,,,,,,,,,,,,,,,0.5333333333333333,4.82,7.4,0.0,0.0,0.0
74,,,,,,,,,,,,,,,,,,,,,,,,,0.9500000000000001,2.9,0.0,1.5,0.0,0.0
75,,,,,,,,,,,,,,,,,,,,,,,,,0.6142857142857142,0.6714285714285715,0.0,0.0,0.0,0.0
76,,,,,,,,,,,,,,,,,,,,,,,,,0.07142857142857142,0.0,0.0,0.0,0.0,0.0
77,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
78,,,,,,,,,,,,,,,,,,,,,,,,,1.4285714285714286,0.0,0.0,0.0,0.0,0.0
79,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
80,,,,,,,,,,,,,,,,,,,,,,,,,1.042857142857143,0.0,0.0,0.0,0.0,0.0
81,,,,,,,,,,,,,,,,,,,,,,,,,1.5571428571428572,0.0,0.0,0.0,0.0,0.0
82,,,,,,,,,,,,,,,,,,,,,,,,,0.7428571428571429,0.0,0.0,0.0,0.0,0.0
83,,,,,,,,,,,,,,,,,,,,,,,,,0.2285714285714286,0.0,0.0,0.0,0.0,0.0
84,,,,,,,,,,,,,,,,,,,,,,,,,1.4285714285714286,0.0,0.0,0.0,0.0,0.0
85,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,2.7,0.0
86,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
87,,,,,,,,,,,,,,,,,,,,,,,,,2.2285714285714286,0.0,0.0,0.0,0.0,0.0
88,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.5,0.0,0.0,0.0,0.0
89,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
90,,,,,,,,,,,,,,,,,,,,,,,,,1.2,0.0,0.0,0.0,0.0,0.0
91,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
92,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.14285714285714285,0.0,0.0
93,,,,,,,,,,,,,,,,,,,,,,,,,0.8571428571428571,0.0,0.0,0.0,0.0,0.0
94,,,,,,,,,,,,,,,,,,,,,,,,,1.7714285714285716,0.0,0.0,0.0,0.0,0.0
95,,,,,,,,,,,,,,,,,,,,,,,,,1.0142857142857142,0.0,0.0,0.2857142857142857,0.0,0.0
96,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0
97,,,,,,,,,,,,,,,,,,,,,,,,,0.5285714285714286,0.0,0.0,1.2,0.0,0.0
